0.04,10.213,1.8814
0.08,-2.4357,1.8814
0.12,-3.7595,1.8814
0.16,1.2107,1.8814
0.2,5.5073,1.8814
0.24,2.8436,1.8814
0.28,-0.86205,1.8814
0.32,-1.9537,1.8814
0.36,-2.6348,1.8814
0.4,9.2165,1.8814
0.44,3.8242,1.8814
0.48,2.7498,1.8814
0.52,3.4988,1.8814
0.56,6.5452,1.8814
0.6,5.9241,1.8814
0.64,10.77,1.8814
0.68,1.895,1.8814
0.72,9.4097,1.8814
0.76,6.058,1.8814
0.8,2.8932,1.8814
0.84,-1.4681,1.8814
0.88,-2.9858,1.8814
0.92,1.2778,1.8814
0.96,6.3147,1.8814
1,7.1569,1.8814
1.04,-5.3873,1.8814
1.08,1.7548,1.8814
1.12,3.2855,1.8814
1.16,3.4409,1.8814
1.2,-3.3724,1.8814
1.24,7.2834,1.8814
1.28,8.973,1.8814
1.32,-8.2493,1.8814
1.36,-9.5618,1.8814
1.4,-6.4709,1.8814
1.44,3.3798,1.8814
1.48,6.0812,1.8814
1.52,-3.4426,1.8814
1.56,3.2067,1.8814
1.6,6.2979,1.8814
1.64,4.4113,1.8814
1.68,-2.5092,1.8814
1.72,-9.4298,1.8814
1.76,19.348,34.516
1.8,28.891,34.516
1.84,37.192,34.516
1.88,30.009,34.516
1.92,31.979,34.516
1.96,36.566,34.516
2,30.845,34.516
2.04,27.964,34.516
2.08,38.939,34.516
2.12,42.197,34.516
2.16,37.507,34.516
2.2,36.01,34.516
2.24,43.769,34.516
2.28,42.006,34.516
2.32,46.648,53.069
2.36,46.76,53.069
2.4,49.002,53.069
2.44,45.908,53.069
2.48,49.293,53.069
2.52,47.38,53.069
2.56,57.478,53.069
2.6,51.033,53.069
2.64,49.29,53.069
2.68,57.901,53.069
2.72,33.323,53.069
2.76,44.532,53.069
2.8,41.698,53.069
2.84,42.814,53.069
2.88,49.369,53.069
2.92,50.945,53.069
2.96,51.684,53.069
3,37.677,53.069
3.04,45.96,53.069
3.08,48.299,53.069
3.12,59.599,53.069
3.16,56.153,53.069
3.2,65.146,53.069
3.24,65.196,53.069
3.28,65.794,53.069
3.32,58.696,53.069
3.36,66.277,53.069
3.4,52.267,53.069
3.44,67.606,53.069
3.48,56.176,53.069
3.52,63.083,53.069
3.56,69.425,53.069
3.6,53.853,53.069
3.64,53.44,53.069
3.68,53.026,53.069
3.72,57.762,53.069
3.76,64.813,73.473
3.8,72.112,73.473
3.84,65.369,73.473
3.88,75.251,73.473
3.92,67.368,73.473
3.96,73.321,73.473
4,65.089,73.473
4.04,78.672,73.473
4.08,72.254,73.473
4.12,80.008,73.473
4.16,73.864,73.473
4.2,68.736,73.473
4.24,64.964,73.473
4.28,61.221,73.473
4.32,60.192,73.473
4.36,65.839,73.473
4.4,62.91,73.473
4.44,71.366,73.473
4.48,68.578,73.473
4.52,65.37,73.473
4.56,63.144,73.473
4.6,61.758,73.473
4.64,71.285,73.473
4.68,65.925,73.473
4.72,63.611,73.473
4.76,70.488,73.473
4.8,72.426,73.473
4.84,71.187,73.473
4.88,72.548,73.473
4.92,60.607,73.473
4.96,69.408,73.473
5,74.763,73.473
5.04,68.483,73.473
5.08,71.675,73.473
5.12,75.129,73.473
5.16,75.391,73.473
5.2,82.344,73.473
5.24,75.419,73.473
5.28,83.882,73.473
5.32,84.943,73.473
5.36,68.928,73.473
5.4,74.477,73.473
5.44,78.591,73.473
5.48,78.882,73.473
5.52,78.093,73.473
5.56,81.87,73.473
5.6,74.764,73.473
5.64,72.782,73.473
5.68,73.964,73.473
5.72,90.943,73.473
5.76,81.017,73.473
5.8,72.848,73.473
5.84,77.457,73.473
5.88,77.553,73.473
5.92,77.79,73.473
5.96,75.035,73.473
6,77.358,73.473
6.04,71.983,73.473
6.08,71.211,73.473
6.12,72.589,73.473
6.16,76.71,73.473
6.2,76.833,73.473
6.24,75.991,73.473
6.28,71.085,73.473
6.32,70.507,73.473
6.36,81.474,73.473
6.4,68.553,73.473
6.44,83.241,73.473
6.48,70.386,73.473
6.52,75.555,73.473
6.56,71.288,73.473
6.6,87.542,73.473
6.64,73.689,73.473
6.68,75.627,73.473
6.72,82.041,73.473
6.76,78.623,73.473
6.8,81.233,73.473
6.84,69.791,73.473
6.88,75.529,73.473
6.92,77.188,73.473
6.96,74.92,73.473
7,82.007,73.473
7.04,78.613,73.473
7.08,109.33,101.68
7.12,103.63,101.68
7.16,98.305,101.68
7.2,106.8,101.68
7.24,106.19,101.68
7.28,97.034,101.68
7.32,91.411,101.68
7.36,86.019,101.68
7.4,104.78,101.68
7.44,98.724,101.68
7.48,97.029,101.68
7.52,106.04,101.68
7.56,100.97,101.68
7.6,104.45,101.68
7.64,97.974,101.68
7.68,100.66,101.68
7.72,100.32,101.68
7.76,109.91,101.68
7.8,105.54,101.68
7.84,100.01,101.68
7.88,106.13,101.68
7.92,106.31,101.68
7.96,109.19,101.68
8,107.29,101.68
8.04,103.1,101.68
8.08,98.718,101.68
8.12,95.293,101.68
8.16,98.902,101.68
8.2,100.71,101.68
8.24,96.851,101.68
8.28,91.88,101.68
8.32,103.52,101.68
8.36,103.68,101.68
8.4,98.45,101.68
8.44,96.461,101.68
8.48,106.58,101.68
8.52,103.92,101.68
8.56,103.02,101.68
8.6,101.23,101.68
8.64,98.561,101.68
8.68,100.52,101.68
8.72,100.55,101.68
8.76,104.66,101.68
8.8,102.51,101.68
8.84,100.6,101.68
8.88,110.66,101.68
8.92,104.3,101.68
8.96,94.857,101.68
9,108.95,101.68
9.04,147.2,140.49
9.08,132.98,140.49
9.12,132.5,140.49
9.16,144.82,140.49
9.2,149.85,140.49
9.24,138.49,140.49
9.28,137.57,140.49
9.32,157.72,168.88
9.36,165.5,168.88
9.4,161.88,168.88
9.44,164.26,168.88
9.48,162.55,168.88
9.52,177.04,168.88
9.56,163.42,168.88
9.6,171.61,168.88
9.64,155.29,168.88
9.68,162.33,168.88
9.72,165.81,168.88
9.76,170.68,168.88
9.8,162.77,168.88
9.84,169.78,168.88
9.88,175.14,168.88
9.92,171.09,168.88
9.96,163.81,168.88
10,168.26,168.88
10.04,166.63,168.88
10.08,174.98,168.88
10.12,177.26,168.88
10.16,165.82,168.88
10.2,173.87,168.88
10.24,164.21,168.88
10.28,157.8,168.88
10.32,166.3,168.88
10.36,173.35,168.88
10.4,172.2,168.88
10.44,169.84,168.88
10.48,162.24,168.88
10.52,169.53,168.88
10.56,180.26,168.88
10.6,181.9,168.88
10.64,175.19,168.88
10.68,184.37,168.88
10.72,175.06,168.88
10.76,188.44,193.43
10.8,181.87,193.43
10.84,186.66,193.43
10.88,191.97,193.43
10.92,189.3,193.43
10.96,181.4,193.43
11,179.14,193.43
11.04,183.04,193.43
11.08,188.85,193.43
11.12,180.09,193.43
11.16,190.87,193.43
11.2,197.02,193.43
11.24,193.61,193.43
11.28,196.44,193.43
11.32,205.07,193.43
11.36,184.14,193.43
11.4,196.05,193.43
11.44,198.34,193.43
11.48,196.96,193.43
11.52,192.36,193.43
11.56,194.62,193.43
11.6,194.72,193.43
11.64,189.54,193.43
11.68,194.31,193.43
11.72,195.06,193.43
11.76,200.61,193.43
11.8,195.31,193.43
11.84,193.12,193.43
11.88,205.61,193.43
11.92,196.58,193.43
11.96,195.86,193.43
12,196.07,193.43
12.04,191.59,193.43
12.08,187.58,193.43
12.12,191.59,193.43
12.16,203.53,193.43
12.2,202.6,193.43
12.24,189.97,193.43
12.28,197,193.43
12.32,198.71,193.43
12.36,195.75,193.43
12.4,196.14,193.43
12.44,195.45,193.43
12.48,199.93,193.43
12.52,200.72,193.43
12.56,194.42,193.43
12.6,211.92,208.57
12.64,203.01,208.57
12.68,206.2,208.57
12.72,202.87,208.57
12.76,199.44,208.57
12.8,196.71,208.57
12.84,211.87,208.57
12.88,211.41,208.57
12.92,210.95,208.57
12.96,210.79,208.57
13,209.16,208.57
13.04,206.44,208.57
13.08,209.3,208.57
13.12,197.13,208.57
13.16,211.21,208.57
13.2,196.4,208.57
13.24,197.97,208.57
13.28,205.33,208.57
13.32,209.04,208.57
13.36,215.47,208.57
13.4,210.82,208.57
13.44,200.9,208.57
13.48,217.33,208.57
13.52,208.99,208.57
13.56,205.66,208.57
13.6,208.3,208.57
13.64,211.54,208.57
13.68,208.79,208.57
13.72,208.21,208.57
13.76,219.58,208.57
13.8,219.5,208.57
13.84,210.48,208.57
13.88,205.63,208.57
13.92,212.71,208.57
13.96,205.05,208.57
14,212.93,208.57
14.04,215.16,208.57
14.08,218.09,208.57
14.12,205.26,208.57
14.16,204.34,208.57
14.2,208.02,208.57
14.24,209.22,208.57
14.28,204.15,208.57
14.32,205.43,208.57
14.36,209.15,208.57
14.4,213.57,208.57
14.44,218.79,208.57
14.48,206.32,208.57
14.52,213.16,208.57
14.56,217.14,220.41
14.6,212.8,220.41
14.64,218.97,220.41
14.68,225.87,220.41
14.72,208.04,220.41
14.76,221.89,220.41
14.8,216.09,220.41
14.84,220.24,220.41
14.88,230.21,220.41
14.92,209.55,220.41
14.96,216.63,220.41
15,218.79,220.41
15.04,227.63,220.41
15.08,223.56,220.41
15.12,217.93,220.41
15.16,223.91,220.41
15.2,226.15,220.41
15.24,226.63,220.41
15.28,225.35,220.41
15.32,222.09,220.41
15.36,216.96,220.41
15.4,218.89,220.41
15.44,223.36,220.41
15.48,221.22,220.41
15.52,235.36,236.58
15.56,232.51,236.58
15.6,237.12,236.58
15.64,227.03,236.58
15.68,244.83,236.58
15.72,236.01,236.58
15.76,234.81,236.58
15.8,231.32,236.58
15.84,232.4,236.58
15.88,237.18,236.58
15.92,241.25,236.58
15.96,224.68,236.58
16,241.79,236.58
16.04,229.83,236.58
16.08,242.26,236.58
16.12,238.02,236.58
16.16,240.77,236.58
16.2,229.18,236.58
16.24,233.2,236.58
16.28,236.55,236.58
16.32,236.36,236.58
16.36,230.74,236.58
16.4,239.35,236.58
16.44,246.16,236.58
16.48,226.73,236.58
16.52,237.09,236.58
16.56,232.8,236.58
16.6,237.25,236.58
16.64,238.13,236.58
16.68,232.25,236.58
16.72,234.61,236.58
16.76,232.09,236.58
16.8,237.07,236.58
16.84,232.97,236.58
16.88,232.1,236.58
16.92,225.2,236.58
16.96,241.24,236.58
17,234.31,236.58
17.04,230.55,236.58
17.08,238.44,236.58
17.12,243.28,236.58
17.16,239.96,236.58
17.2,242.47,236.58
17.24,235.94,236.58
17.28,244.22,236.58
17.32,245.74,236.58
17.36,243.71,236.58
17.4,243.13,236.58
17.44,243.08,236.58
17.48,242,236.58
17.52,237.02,236.58
17.56,242.04,236.58
17.6,233.33,236.58
17.64,240.47,236.58
17.68,233.68,236.58
17.72,245.77,254.78
17.76,249.98,254.78
17.8,248.22,254.78
17.84,251.66,254.78
17.88,257.64,254.78
17.92,256.1,254.78
17.96,253.8,254.78
18,256.93,254.78
18.04,266.89,254.78
18.08,253.42,254.78
18.12,256.91,254.78
18.16,251.59,254.78
18.2,257.12,254.78
18.24,257.78,254.78
18.28,258.31,254.78
18.32,262.1,254.78
18.36,250.39,254.78
18.4,257.51,254.78
18.44,250.71,254.78
18.48,262.55,254.78
18.52,263.78,254.78
18.56,260.9,254.78
18.6,255.4,254.78
18.64,255.98,254.78
18.68,251.94,254.78
18.72,251.09,254.78
18.76,258.49,254.78
18.8,250.71,254.78
18.84,251.28,254.78
18.88,253.32,254.78
18.92,251.28,254.78
18.96,252.87,254.78
19,257.79,254.78
19.04,250.31,254.78
19.08,246.63,254.78
19.12,259.89,268.16
19.16,261.32,268.16
19.2,273.63,268.16
19.24,271.75,268.16
19.28,271.26,268.16
19.32,271.81,268.16
19.36,275.31,268.16
19.4,268.93,268.16
19.44,271.5,268.16
19.48,264.21,268.16
19.52,262.91,268.16
19.56,270.55,268.16
19.6,267.08,268.16
19.64,264.26,268.16
19.68,261.77,268.16
19.72,266.15,268.16
19.76,274.09,268.16
19.8,269.25,268.16
19.84,259.56,268.16
19.88,262.79,268.16
19.92,268.43,268.16
19.96,273.38,268.16
20,270.09,268.16
20.04,267.26,268.16
20.08,269.33,268.16
20.12,270.06,268.16
20.16,274.29,268.16
20.2,263.7,268.16
20.24,271.62,268.16
20.28,275.43,268.16
20.32,260.25,268.16
20.36,268.06,268.16
20.4,264.82,268.16
20.44,272.83,268.16
20.48,268.61,268.16
20.52,269.27,268.16
20.56,262.95,268.16
20.6,267.61,268.16
20.64,267.74,268.16
20.68,260.61,268.16
20.72,271.37,268.16
20.76,265.35,268.16
20.8,279.83,268.16
20.84,294.31,297.71
20.88,309.06,297.71
20.92,296.55,297.71
20.96,287.54,297.71
21,298.18,297.71
21.04,297.81,297.71
21.08,287.78,297.71
21.12,302.41,297.71
21.16,286.07,297.71
21.2,298.23,297.71
21.24,296.55,297.71
21.28,297.93,297.71
21.32,307.04,297.71
21.36,292.74,297.71
21.4,306.46,297.71
21.44,297.92,297.71
21.48,291.8,297.71
21.52,295.58,297.71
21.56,297.65,297.71
21.6,298.95,297.71
21.64,305.37,297.71
21.68,291.47,297.71
21.72,297.1,297.71
21.76,293.79,297.71
21.8,300.13,297.71
21.84,295.84,297.71
21.88,299.38,297.71
21.92,295.84,297.71
21.96,305.35,297.71
22,298.97,297.71
22.04,300.82,297.71
22.08,306.66,297.71
22.12,293.06,297.71
22.16,297.95,297.71
22.2,311.02,312.37
22.24,310.31,312.37
22.28,301.62,312.37
22.32,310.93,312.37
22.36,309.01,312.37
22.4,310.32,312.37
22.44,311.8,312.37
22.48,305.82,312.37
22.52,316.43,312.37
22.56,319.58,312.37
22.6,306.98,312.37
22.64,308.49,312.37
22.68,313.66,312.37
22.72,318.52,312.37
22.76,306.73,312.37
22.8,323.31,312.37
22.84,317.07,312.37
22.88,315.52,312.37
22.92,311.04,312.37
22.96,315.29,312.37
23,306.47,312.37
23.04,314.85,312.37
23.08,311.96,312.37
23.12,311.25,312.37
23.16,306.98,312.37
23.2,306.37,312.37
23.24,315.48,312.37
23.28,306.54,312.37
23.32,318.49,312.37
23.36,312.83,312.37
23.4,314.33,312.37
23.44,307.36,312.37
23.48,312.41,312.37
23.52,312.93,312.37
23.56,308.92,312.37
23.6,312.69,312.37
23.64,306.12,312.37
23.68,315.33,312.37
23.72,305.79,312.37
23.76,309.77,312.37
23.8,303.4,312.37
23.84,304.83,312.37
23.88,305.92,312.37
